post_uri,post_cid,author_handle,author_did,author_display_name,text,created_at,reply_count,repost_count,like_count,quote_count,hashtags,mentions,links,topic_label,query_used,author_topic_type,engagement
at://did:plc:a2vfcl2f46sutpfv4wdh27rx/app.bsky.feed.post/3mnw2pphroc2r,bafyreibtjktfomotoe25oiiuivncc4quvi2mlkindql2v4c2cfqqxpoqkm,gemgolfers.bsky.social,did:plc:a2vfcl2f46sutpfv4wdh27rx,GEM Golfers ⛳️,"17 YEAR OLD Miles Russell HAS QUALIFIED FOR THE U.S. OPEN AT SHINNECOCK ‼️ 🏌️ ⛳️

STORY: gemgolfers.com?p=30399

#golfnews #golf #usopenchampion #golfer #golflife #usopenchampionship #gemgolfers  #pgatour #usopen",2026-06-10 06:15:25.155000+00:00,0,0,1,0,"['gemgolfers', 'golf', 'golfer', 'golflife', 'golfnews', 'pgatour', 'usopen', 'usopenchampion', 'usopenchampionship']",[],['https://gemgolfers.com/?p=30399'],tennis,#USOpen,tennis_only,1
at://did:plc:uf6566ur4zv2h7yl4les2ygh/app.bsky.feed.post/3mnt5oxke4o2r,bafyreic6p5kognb6homqrmepalxaknm6ndnnurh7jvuueqfh6odso2i7lu,umlegacypress.com,did:plc:uf6566ur4zv2h7yl4les2ygh,UM LEGACY PRESS LTD,Miles Russell Qualifies for the US Open at Age 17 With Tiger Woods’ Son on the Bag: Top junior Miles Russell is headed to his first U.S. Open #USOpen #Golf #MilesRussell #TigerWoods #GolfLife,,0,0,0,0,"['golf', 'golflife', 'milesrussell', 'tigerwoods', 'usopen']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:hmhkxeaz6yfwa6zeqvzweoot/app.bsky.feed.post/3mnqfznxgms2x,bafyreiea3uqdqjovggtyzkl656hzyywnk7qjlkgtklk3jjxh46fyxed7bm,wheredidsamgo.bsky.social,did:plc:hmhkxeaz6yfwa6zeqvzweoot,wheredidsamgo,That Nelly Korda putt had me on a roller coaster - I can only imagine what it was like for her! What a comeback this week. Incredible play and poise. Congratulations! #usopen #lpga,2026-06-08 00:21:51.847000+00:00,0,0,1,0,"['lpga', 'usopen']",[],[],tennis,#USOpen,tennis_only,1
at://did:plc:ddcmdof4k5iklckr2almtwkm/app.bsky.feed.post/3mnqdkdqqnk2w,bafyreifuru777fbbh6za2ftmnrg7wjutush64jmppwiwgegi3tvjvklpoy,mattmurph24.bsky.social,did:plc:ddcmdof4k5iklckr2almtwkm,Matt,Nelly Korda clutch birdie on 17! Leads by 1. #USOpen,2026-06-07 23:37:30.342000+00:00,0,0,0,0,['usopen'],[],[],tennis,#USOpen,tennis_only,0
at://did:plc:ddcmdof4k5iklckr2almtwkm/app.bsky.feed.post/3mnpojf3lic2h,bafyreig7nksyiupbyy662xdy57ssxioslakmbhzsn7ad6l4o5dsjqwzdie,mattmurph24.bsky.social,did:plc:ddcmdof4k5iklckr2almtwkm,Matt,Nelly Korda tees off at 3:35pm. #USOpen,2026-06-07 17:21:09.613000+00:00,0,0,0,0,['usopen'],[],[],tennis,#USOpen,tennis_only,0
at://did:plc:ddcmdof4k5iklckr2almtwkm/app.bsky.feed.post/3mnnxkpwwmc23,bafyreiefkwwaxp2e7fpttksgsncji7yohyzub7se4wzdv5iplqyznya4gm,mattmurph24.bsky.social,did:plc:ddcmdof4k5iklckr2almtwkm,Matt,Nelly Korda shoots 67 and is tied for the lead at -6. #USOpen,2026-06-07 00:57:38.750000+00:00,0,0,0,0,['usopen'],[],[],tennis,#USOpen,tennis_only,0
at://did:plc:ddcmdof4k5iklckr2almtwkm/app.bsky.feed.post/3mnnx6y6kdk23,bafyreihearuxgsyrrf32t3w4jthwnglv4kmsfdyma5hinrqkl4cj54ne5e,mattmurph24.bsky.social,did:plc:ddcmdof4k5iklckr2almtwkm,Matt,Nelly Korda on a tear. #USOpen,2026-06-07 00:51:04.735000+00:00,0,0,0,0,['usopen'],[],[],tennis,#USOpen,tennis_only,0
at://did:plc:leuequfke35qlqol6iz327ys/app.bsky.feed.post/3mnnflmcwni23,bafyreighvasmbfqbfatnt452fuhh35rc3fbbknwhxrjqwni2tjdf5vvble,justinpowellweb.bsky.social,did:plc:leuequfke35qlqol6iz327ys,Justin Powell,"I went to the official #RolandGarros #watchparty in #NYC that promised to transport me to #Paris. Here's why it felt like a soft launch for the #USOpen.  |  @BusinessInsider.com

buff.ly/FYawa5l

#sports #tennis",2026-06-06 19:36:00.599000+00:00,0,1,1,0,"['nyc', 'paris', 'rolandgarros', 'sports', 'tennis', 'usopen', 'watchparty']",['did:plc:azsiq6a5plbpa7ekw7pdrnum'],['https://buff.ly/FYawa5l'],tennis,#USOpen,tennis_only,2
at://did:plc:kew3krunirnddezdqqjvcd4v/app.bsky.feed.post/3mnmfuaewx22m,bafyreie67cxx6iianydxvsv34tuipdw4uunntzh2rk4h4pyployttgtsvm,elcomentario.bsky.social,did:plc:kew3krunirnddezdqqjvcd4v,,"A qualifier in a grand slam final for the 2nd time. Maja Chwalinska #FrenchOpen #RolandGarros. 1st time it happened was Emma Raducanu at the 2021 #USOpen, which she won.",2026-06-06 10:08:10.885000+00:00,0,0,0,0,"['frenchopen', 'rolandgarros', 'usopen']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:k4idzwskxodr6bnbrahhrzpr/app.bsky.feed.post/3mnkqehqvd22z,bafyreigtr65klbdeslgytrp35ze672lgbbot452oht7npk7w6u4ogcvlzm,bonobobananas.bsky.social,did:plc:k4idzwskxodr6bnbrahhrzpr,Bonobobananas,"Sky Sports Golf absolute wankers for the Ladies US Open. Young Nellie Ong from Norwich not even at college in the US yet, amazing to qualify and now +2 the same as Nelly Korda. 

Not a peep from Sky. 

Come on you tossers, young English amateur, at least mention her ffs. 

#golf
#lpga
#usopen",2026-06-05 18:10:53.428000+00:00,0,0,1,1,"['golf', 'lpga', 'usopen']",[],[],tennis,#USOpen,tennis_only,2
at://did:plc:uf6566ur4zv2h7yl4les2ygh/app.bsky.feed.post/3mnfghmysxl2t,bafyreiht6jv4abudh4x7wzlmflmbqp3r4o2hehkcb4nkgdgyqsol2mjewy,umlegacypress.com,did:plc:uf6566ur4zv2h7yl4les2ygh,UM LEGACY PRESS LTD,"Scottie, seeking career Slam, scouts Shinnecock: Scottie Scheffler made his first visit Monday to Shinnecock Hills Golf Club in Southampton, New York, which will host the 126th U.S. Open from June 18-21. #ScottieScheffler #USOpen #Golf #ShinnecockHills #GolfLife",,2,17,21,3,"['golf', 'golflife', 'scottiescheffler', 'shinnecockhills', 'usopen']",[],[],tennis,#USOpen,tennis_only,43
at://did:plc:7yqxkrncrdyevyd2io2tcfqo/app.bsky.feed.post/3mnf5jphwwc2x,bafyreih6tdfdax6f63giy3showkpqjtenlqft2huhrjrlcz5vtchlnwkpa,mattlanark.bsky.social,did:plc:7yqxkrncrdyevyd2io2tcfqo,Matt Lanark,"What was going on in the world when Serena Williams won her first Grand Slam title?

#serena #serenawilliams #usopen #frenchopen #tennis #sportshistory #newspaper",2026-06-03 12:50:29.509000+00:00,0,2,7,0,"['frenchopen', 'newspaper', 'serena', 'serenawilliams', 'sportshistory', 'tennis', 'usopen']",[],[],tennis,#USOpen,tennis_only,9
at://did:plc:2v7x6gj35cs5vl7hxj2p63aw/app.bsky.feed.post/3mmwttpxqu22k,bafyreialqeoqk7w6y3dhbiubkigq2cmmdb2ac5abi5pvihdr6m5zvrd2oe,sneakeragenda.bsky.social,did:plc:2v7x6gj35cs5vl7hxj2p63aw,Sneaker Agenda,"📆 UPCOMING 📆
Morgen dropt deze ""Tennis Ball""!

🔗 www.sneakeragenda.com/sneaker_rele...
👟 Nike SB Air Max Ishod - Tennis Ball (IB6212-701)

#tennis #tennisball #usopen #rolandgarros #kotd",2026-05-28 20:19:51.816000+00:00,0,0,0,0,"['kotd', 'rolandgarros', 'tennis', 'tennisball', 'usopen']",[],['https://www.sneakeragenda.com/sneaker_release/nike-sb-air-max-ishod-tennis-ball-ib6212-701/'],tennis,#USOpen,tennis_only,0
at://did:plc:n2fgxp3o4223epoei7lcki6q/app.bsky.feed.post/3mmu6sxmwzc26,bafyreig3dr2eeeknss7wbdz5kxstcks2byyx3lv3o5j2mwjkpn2pcmuh3q,cadeland.bsky.social,did:plc:n2fgxp3o4223epoei7lcki6q,Cade,This remains the most hilarious annual email I receive. As if there are ANY tickets left at noon tomorrow that haven’t already been snapped up by resellers and bots. I wish the USTA cared. Would love to take my family someday. #USOpen #USTA,2026-05-27 18:58:18.238000+00:00,0,0,0,0,"['usopen', 'usta']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:fbyt4nj6kblkd3ufxuf7wmyp/app.bsky.feed.post/3mmu62d7uws2m,bafyreibap3vkkmh47pe4ma42y4lv2scvemr34gikpdz25g3lttaxakswmu,indiaweekly.bsky.social,did:plc:fbyt4nj6kblkd3ufxuf7wmyp,Indiaweekly,"Indian American golfer Manav Shah qualified for US Open: ""This opportunity is a springboard for future""
 
#ManavShah #USOpen #Golf #GolfNews #PGA #SportsNews #IndianAmerican #BreakingNews #GolfLife #Athlete 

www.indiaweekly.biz/manav-shah-u...",2026-05-27 18:44:31.535000+00:00,1,19,41,1,"['athlete', 'breakingnews', 'golf', 'golflife', 'golfnews', 'indianamerican', 'manavshah', 'pga', 'sportsnews', 'usopen']",[],['https://www.indiaweekly.biz/manav-shah-us-open-qualification/'],tennis,#USOpen,tennis_only,62
at://did:plc:wekm2kndnynvkgwkhzkkrgs5/app.bsky.feed.post/3mmr2yofsik27,bafyreiakqquzyt3gb2ejp5r4lznhileemlpwdh6tdnlwxyzdxh2jir3aii,rigvig.bsky.social,did:plc:wekm2kndnynvkgwkhzkkrgs5,audibly obscene,lol #usopen,2026-05-26 13:11:55.714000+00:00,0,0,1,0,['usopen'],[],[],tennis,#USOpen,tennis_only,1
at://did:plc:snzdvc77vmcdmkoxklypggvo/app.bsky.feed.post/3mmqqafurmq2v,bafyreifesq7pizludaeywb3nmxzhbwk4gzcjunxcghkpheiu4zhpdqk5ui,donporque.bsky.social,did:plc:snzdvc77vmcdmkoxklypggvo,Don Porqué,"El US Open retrasó la final entre Alcaraz y Sinner por seguridad, colas y lluvia en Nueva York. Todo el contexto, aquí. #Alcaraz #USOpen #Sinner #Tenis #NuevaYork #DonaldTrump",,0,0,0,0,"['alcaraz', 'donaldtrump', 'nuevayork', 'sinner', 'tenis', 'usopen']",[],[],tennis,#USOpen,both,0
at://did:plc:bfs65cgtvyxil3czkjkgom5c/app.bsky.feed.post/3mmlzjqdfgy2h,bafyreibvc5oxeb6dzdgk7heurbjzki3wse6nwxy2rfxfscuzq2lphszh5e,thegolfinggazette.com,did:plc:bfs65cgtvyxil3czkjkgom5c,"The Golfing Gazette - PGA, LIV & LPGA Golf News",Do you think Scottie will win the U.S. Open next month? #ScottieScheffler #USOpen,,0,0,0,0,"['scottiescheffler', 'usopen']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:bfs65cgtvyxil3czkjkgom5c/app.bsky.feed.post/3mmjpvi4nlg2m,bafyreic6rhord6fiqicmwwq2h57jcqewgn35wbtxnjt3jvfc64hvs3eurm,thegolfinggazette.com,did:plc:bfs65cgtvyxil3czkjkgom5c,"The Golfing Gazette - PGA, LIV & LPGA Golf News",Do you think Scottie Scheffler will complete the career Grand Slam at Shinnecock this year? #ScottieScheffler #USOpen,,0,0,0,0,"['scottiescheffler', 'usopen']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:bfs65cgtvyxil3czkjkgom5c/app.bsky.feed.post/3mmhjbf7dmc2r,bafyreifkxlcnzgaygvhchrgsjft5xqy3zvvi7mzyisvxmxt34pql5derni,thegolfinggazette.com,did:plc:bfs65cgtvyxil3czkjkgom5c,"The Golfing Gazette - PGA, LIV & LPGA Golf News",Do you think Brooks Koepka will win the U.S. Open next month? #BrooksKoepka #USOpen,,0,0,0,0,"['brookskoepka', 'usopen']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:jdf7ijgxeyfhcceti2yil23y/app.bsky.feed.post/3mmev6r7zxk25,bafyreihcfet6otwppotjszv4tci4zghqxqmc7eddnbwd3ljhq5ywuojbha,indiawest.bsky.social,did:plc:jdf7ijgxeyfhcceti2yil23y,IndiaWest,"Californian Golfer Manav Shah Heads To US Open After Breakthrough Qualifier Finish

Full Story: indiawest.com/californian-...

#ManavShah #CalifornianGolfer #USOpen #GolfChampion #SportsAchievement #QualifierFinish #GolfTournament #ProGolfer #AthleteSuccess #GolfCareer #DallasUpdates",2026-05-21 16:56:00.684000+00:00,0,0,0,0,"['athletesuccess', 'californiangolfer', 'dallasupdates', 'golfcareer', 'golfchampion', 'golftournament', 'manavshah', 'progolfer', 'qualifierfinish', 'sportsachievement', 'usopen']",[],['https://indiawest.com/californian-golfer-manav-shah-heads-to-us-open-after-breakthrough-qualifier-finish/'],tennis,#USOpen,tennis_only,0
at://did:plc:xl7nfajot2f5gcepflfsbv5a/app.bsky.feed.post/3mmaqud426k2u,bafyreigu2u43y76yhrgh62rq7z4bubzarslfkuytx7ia2qblgwrok42dqi,no-one.bsky.social,did:plc:xl7nfajot2f5gcepflfsbv5a,No One,Fact that VAR cleared that Edelman obvious straight red as a mere yellow further proof that American Jurisprudence is comically inept (like more proof was required?) #USOpen,2026-05-20 01:27:56.410000+00:00,0,0,0,0,['usopen'],[],[],tennis,#USOpen,tennis_only,0
at://did:plc:27f4pkd6sgxapd6czawxdntt/app.bsky.feed.post/3mmabzuwood2y,bafyreigwoeslynzxp6qdowr3w5k4o3f7ugni6wly72i2yqssiu4yx34nx4,thetennisgazette.com,did:plc:27f4pkd6sgxapd6czawxdntt,"The Tennis Gazette - ATP, WTA & ITF News",She was just 19 🤯 #BiancaAndreescu #SerenaWilliams #USOpen #WTA,,0,0,1,0,"['biancaandreescu', 'serenawilliams', 'usopen', 'wta']",[],[],tennis,#USOpen,tennis_only,1
at://did:plc:vxzqeu2zbp4bviwvmqbixlps/app.bsky.feed.post/3mm6wwpssuk2v,bafyreicnfldahbkbijwnfpnmxfuxlrb3necundzgwjlzbuboil6el3nn7a,killbaitcanada.bsky.social,did:plc:vxzqeu2zbp4bviwvmqbixlps,KillBait Canada 🇨🇦,"Adam Scott to Compete in 100th Consecutive Major at Upcoming U.S. Open

🤖 IA: It's not clickbait ✅
👥 Users: It's not clickbait ✅

#adamscott #usopen #golf 

View full AI summary:",2026-05-19 08:11:19.145180600+00:00,0,0,0,0,"['adamscott', 'golf', 'usopen']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:xbs75kpe6uyykoq6ppxwpmdj/app.bsky.feed.post/3mm32piw2hc2a,bafyreiajpeafnuzhcmzxaruddwiuap2ikjwalypc6gojxl2ak76kacvv2q,themobilebroker.bsky.social,did:plc:xbs75kpe6uyykoq6ppxwpmdj,"Brian Phillips, CRS","🏖️💸 Some Hamptons homeowners expected $100,000 weekends during the US Open. Instead, many luxury rentals are still sitting empty as supply surges and travelers push back on sky high rates. ⛳📉

#Hamptons #USOpen #LuxuryRealEstate #NYRealEstate

t.ly/C4kGP",2026-05-17 19:08:13.720000+00:00,0,1,6,0,"['hamptons', 'luxuryrealestate', 'nyrealestate', 'usopen']",[],['https://t.ly/C4kGP'],tennis,#USOpen,tennis_only,7
at://did:plc:dxdpk7ucuwl6pypvqoxsbggh/app.bsky.feed.post/3mlwm2uk6qc2d,bafyreiggzutxbiqjaveybrpt3pk36igizt7ehy6xbrket7sttwklhnfjy4,therootofevil.bsky.social,did:plc:dxdpk7ucuwl6pypvqoxsbggh,Root Of All Evil,"The Art of the Deal?

Trump, the great benefactor.

#America #Trumponomics #BigBeautifulSteal #corruption #MAGA #POTUS47 #EpsteinFiles #USA #USOpen #golf #fascism #bbcnews #r4today",2026-05-16 00:35:29.917000+00:00,1,1,2,0,"['america', 'bbcnews', 'bigbeautifulsteal', 'corruption', 'epsteinfiles', 'fascism', 'golf', 'maga', 'potus47', 'r4today', 'trumponomics', 'usa', 'usopen']",[],[],tennis,#USOpen,tennis_only,4
at://did:plc:gkshsv7me4va5tmzjauzwaq5/app.bsky.feed.post/3mlvml56xms2n,bafyreia66tv6zqrxel7iyuhive5jrbmiqngtzutb6r6hw5y5cgorpyixay,orthocsi2025.bsky.social,did:plc:gkshsv7me4va5tmzjauzwaq5,Computer Surgery Institute,"#yaamavaresortandcasino #morongocasino
#hollywoodparkcasino #HustlerCasino #commercecasino #bicyclecasino #LadyLuckCasino #WSOP #PEACOCKTV #LOSANGELESREALITY #Traderjoes #USBANK #CHASE #VISA #MASTERCARD #DISCOVERCARD #TheCW
#WTA #TENNISCHANNELPLUS #USOPEN #USGA
#NBCSPORTS #topangacanyon #LAFC",2026-05-15 15:11:56.135000+00:00,0,0,0,0,"['bicyclecasino', 'chase', 'commercecasino', 'discovercard', 'hollywoodparkcasino', 'hustlercasino', 'ladyluckcasino', 'lafc', 'losangelesreality', 'mastercard', 'morongocasino', 'nbcsports', 'peacocktv', 'tennischannelplus', 'thecw', 'topangacanyon', 'traderjoes', 'usbank', 'usga', 'usopen', 'visa', 'wsop', 'wta', 'yaamavaresortandcasino']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:ovlccgje6ki2lwuwsmyyakck/app.bsky.feed.post/3mllwcoklak2i,bafyreiefeky63ypvmppf5zpkcobvdfunh2lcis76mreii22l3ffglla2ma,ctmascaro.bsky.social,did:plc:ovlccgje6ki2lwuwsmyyakck,Chris Mascaro,"New on Next on the Tee ⛳️

Peter Gray talks about his his new book The Golf Courses of Long Island.

Plus, Dr. Bob Winters helps us to stop playing “hit & hope” golf.

🎧 Listen: podcast.triblive.com/s13-ep-22-in...

#GolfPodcast #NextOnTheTee #USOpen #BethpageBlack #ShinnecockHills #GolfMentalGame",2026-05-11 18:39:32.386000+00:00,0,0,0,0,"['bethpageblack', 'golfmentalgame', 'golfpodcast', 'nextonthetee', 'shinnecockhills', 'usopen']",[],['https://podcast.triblive.com/s13-ep-22-inside-shinnecock-hills-and-the-great-courses-of-long-island-no-more-hit-hope-with-peter-gray-dr-bob-winters'],tennis,#USOpen,tennis_only,0
at://did:plc:3xmyw357pkqkniysleds6q7m/app.bsky.feed.post/3mll2jlhxzc2x,bafyreihjj5d4d4ohhjx2f7sgeydhxs5asi4ylc4sf57ffraeaa4iaaqa2q,alistairspark.bsky.social,did:plc:3xmyw357pkqkniysleds6q7m,SparkAlistair,"#Federer famous rant during the 2009 #USOpen vs #Delpotro

""Don't tell me to shut up. If I want to speak, I speak. I don't care what he said, he waited too long. Don't explain the rules to me. I only have one second to challenge, he takes 10""
#atp #itf #tennis #tennisworld #fyp #bluesky #sport",2026-05-11 10:22:19.264000+00:00,1,0,1,1,"['atp', 'bluesky', 'delpotro', 'federer', 'fyp', 'itf', 'sport', 'tennis', 'tennisworld', 'usopen']",[],[],tennis,#USOpen,tennis_only,3
at://did:plc:gkshsv7me4va5tmzjauzwaq5/app.bsky.feed.post/3mlfh2x3vec2d,bafyreidlqv6445rhl7gioa3ipubgospzale3znzjkwuipsy65uuvbs2osu,orthocsi2025.bsky.social,did:plc:gkshsv7me4va5tmzjauzwaq5,Computer Surgery Institute,"#WTA #TENNISCHANNELPLUS #USOPEN #USGA #NBCSPORTS
#topangacanyon #LAFC 
#portoflosangeles #portoflongbeach 
#PortOfSanPedro #judgemathis #judgejudy",2026-05-09 04:50:48.350000+00:00,0,1,1,1,"['judgejudy', 'judgemathis', 'lafc', 'nbcsports', 'portoflongbeach', 'portoflosangeles', 'portofsanpedro', 'tennischannelplus', 'topangacanyon', 'usga', 'usopen', 'wta']",[],[],tennis,#USOpen,tennis_only,3
at://did:plc:gkx3vkekvcqdgtnofykf6p7q/app.bsky.feed.post/3ml6wnvb6uv2j,bafyreiei6anhxmww4bc7cb36hgdkwv7x23rmshftluhztuu64npbtqm2fa,scrollworthy-org.bsky.social,did:plc:gkx3vkekvcqdgtnofykf6p7q,ScrollWorthy,"Janice Tjen: Indonesia's Rising Tennis Star at No. 39
Janice Tjen, ranked No. 39, made history at the 2025 US Open and faced Samsonova at the 2026 Madrid Open. Discover her inspiring rise to the W...

#MadridOpen #JaniceTjen #WTA #USOpen #IndonesiaTennis
https://scrollworthy.org/trending/janice-tjen",2026-05-06 14:41:11.717139+00:00,0,0,0,0,"['indonesiatennis', 'janicetjen', 'madridopen', 'usopen', 'wta']",[],['https://scrollworthy.org/trending/janice-tjen'],tennis,#USOpen,tennis_only,0
at://did:plc:gkshsv7me4va5tmzjauzwaq5/app.bsky.feed.post/3ml4ivp6noc2z,bafyreih7gihplegeum5bz34ufgdex3sxh3ddygs6pfqntrwh5raglaoj6m,orthocsi2025.bsky.social,did:plc:gkshsv7me4va5tmzjauzwaq5,Computer Surgery Institute,"#Traderjoes #USBANK #CHASE #VISA #MASTERCARD #DISCOVERCARD 
#WTA #TENNISCHANNELPLUS #USOPEN #USGA #NBCSPORTS
#topangacanyon #LAFC 
#portoflosangeles #portoflongbeach 
#PortOfSanPedro #judgemathis #judgejudy",2026-05-05 15:29:42.118000+00:00,0,0,0,0,"['chase', 'discovercard', 'judgejudy', 'judgemathis', 'lafc', 'mastercard', 'nbcsports', 'portoflongbeach', 'portoflosangeles', 'portofsanpedro', 'tennischannelplus', 'topangacanyon', 'traderjoes', 'usbank', 'usga', 'usopen', 'visa', 'wta']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:gkx3vkekvcqdgtnofykf6p7q/app.bsky.feed.post/3mkxkt6aetx2s,bafyreibvo22bbzr2zub3cx53u7i2veo6eihhhvcrsfglbgfowgmfjsqifm,scrollworthy-org.bsky.social,did:plc:gkx3vkekvcqdgtnofykf6p7q,ScrollWorthy,"Charlie Woods Misses US Open Qualifying by One Shot
Charlie Woods, 17, missed US Open qualifying by one stroke at Eagle Trace, shooting even par 72. His best result yet — ...

#CharlieWoods #USOpen #USOpenQualifying #JuniorGolf #AJGA
https://scrollworthy.org/trending/charlie-woods-us-open-qualifying",2026-05-03 16:20:45.682226+00:00,0,0,0,0,"['ajga', 'charliewoods', 'juniorgolf', 'usopen', 'usopenqualifying']",[],['https://scrollworthy.org/trending/charlie-woods-us-open-qualifying'],tennis,#USOpen,tennis_only,0
at://did:plc:p6nd2xdlb3i3hls7of7mslfv/app.bsky.feed.post/3mksclxvwrf2t,bafyreielrmbdi23uvo4templ7uwtg5ucwh4wfyqzghasdiurt3r2zjq4qi,asianewstoday.bsky.social,did:plc:p6nd2xdlb3i3hls7of7mslfv,Asia News Today,Japanese Tennis Star Nishikori To Hang Up Racket #KeiNishikori #TennisRetirement #AsianTennis #USOpen #TennisLegend,,0,0,0,0,"['asiantennis', 'keinishikori', 'tennislegend', 'tennisretirement', 'usopen']",[],[],tennis,#USOpen,both,0
at://did:plc:it7o3d3p2ao47odmm5bq6o5q/app.bsky.feed.post/3mkkeu2xnqt2h,bafyreibdiqtqxhzznpq777kyqhpuy4oaxgrrngchooesup3nclhjcdm3oy,hooligan-soccer.bsky.social,did:plc:it7o3d3p2ao47odmm5bq6o5q,Hooligan Soccer,"#USOpen Cup Round of 16: Tuesday Preview 📰

Over the next two days, the Lamar Hunt #USOpen Round of 16 will be contested. 🤼‍♂️

Read More 👇 ",2026-04-28 10:29:16.855388+00:00,0,0,0,0,['usopen'],[],[],tennis,#USOpen,tennis_only,0
at://did:plc:wekm2kndnynvkgwkhzkkrgs5/app.bsky.feed.post/3mk6nk4dlis2e,bafyreifnmipyl77axlhmdx7uqq3rb3iuyhr74djzjl6p55s2eleoxypnma,rigvig.bsky.social,did:plc:wekm2kndnynvkgwkhzkkrgs5,audibly obscene,"pricing for the the US Open's *lowest* new(-ish) hospitality tier 'The Overlook' is jaw dropping. Finals, Labor Day Weekend, & 1R packages below: 

#usopen",2026-04-23 18:32:49.814000+00:00,0,0,2,0,['usopen'],[],[],tennis,#USOpen,tennis_only,2
at://did:plc:wekm2kndnynvkgwkhzkkrgs5/app.bsky.feed.post/3mjrtr2ipjs2t,bafyreicfaasyfvt2aktc4y4ovrv2edyvhtdkig4qwge2lketchmriuud7y,rigvig.bsky.social,did:plc:wekm2kndnynvkgwkhzkkrgs5,audibly obscene,"the US Open has posted a new ""virtual venue"" on their website including their new lower bowl renovation in Arthur Ashe Stadium (with accurate sunlight depiction, amazing touch!) #usopen",2026-04-18 16:19:28.609000+00:00,0,0,0,0,['usopen'],[],[],tennis,#USOpen,tennis_only,0
at://did:plc:v737lxjdfjesjqjtstiw67sk/app.bsky.feed.post/3mjfuqcfqac2q,bafyreifqw3342mmiuucm3osy2jvhvkjpctxa32beygxgegscuk67qxzd4e,niallduddy.bsky.social,did:plc:v737lxjdfjesjqjtstiw67sk,Niall Duddy,"Three-peats in golf #majors:

#TheOpen 
Young Tom Morris🏴󠁧󠁢󠁳󠁣󠁴󠁿 1868-69-70-72
Jamie Anderson🏴󠁧󠁢󠁳󠁣󠁴󠁿 1877-78-79
Bob Ferguson🏴󠁧󠁢󠁳󠁣󠁴󠁿 1880-81-82
Peter Thomson🇦🇺 1954-55-56

#USOpen 
Willie Anderson🏴󠁧󠁢󠁳󠁣󠁴󠁿 1903-04-05

#USPGA
Walter Hagen🇺🇸 1924-25-26-27

#TheMasters 
Not achieved. Yet…",2026-04-13 22:05:00.238000+00:00,0,0,0,0,"['majors', 'themasters', 'theopen', 'usopen', 'uspga']",[],[],tennis,#USOpen,tennis_only,0
at://did:plc:55d34waqblbpbdepu4vc6ogt/app.bsky.feed.post/3mjalix33zc2s,bafyreiduzhlk4lon4y7zmmvnq2xiqtculznb5izfmlghr4dlspl7duorbi,magbess.bsky.social,did:plc:55d34waqblbpbdepu4vc6ogt,,"Rafael Nadal shares why he loves Rory Mcllroy 

#fblifestyle #rafaelnadal #RoryMcIlroy #themasters #golf #USOpen #reels #fyp

Fedal Tennis on Facebook",2026-04-11 19:36:31.105000+00:00,0,0,1,0,"['fblifestyle', 'fyp', 'golf', 'rafaelnadal', 'reels', 'rorymcilroy', 'themasters', 'usopen']",[],[],tennis,#USOpen,tennis_only,1
at://did:plc:5qlbwse22glqomspo2wgosg5/app.bsky.feed.post/3mip5vbisds2x,bafyreibpmq5yaowgznszdr3h2wpzs7oeha2vmsfknc5bcvkbk3uckd4y5i,egtours.bsky.social,did:plc:5qlbwse22glqomspo2wgosg5,EGTOURS,"Well done, Rory! 👏
As a kid growing up in Northern Ireland, I dreamed of winning all four majors. Being able to bring these trophies home is truly surreal. 🏆🇬🇧
#RoryMcIlroy #CareerGrandSlam #Golf #FourMajors #NorthernIrelandPride #TheOpen #Masters #PGAChampionship #USOpen #GolfLegend",2026-04-04 21:17:36.753000+00:00,0,1,2,0,"['careergrandslam', 'fourmajors', 'golf', 'golflegend', 'masters', 'northernirelandpride', 'pgachampionship', 'rorymcilroy', 'theopen', 'usopen']",[],[],tennis,#USOpen,tennis_only,3
at://did:plc:27f4pkd6sgxapd6czawxdntt/app.bsky.feed.post/3milrvq6oqq23,bafyreicushwksdiiaxrdzsqs7tda4m5wzz77asfbdjk5akr2e2r2r76itm,thetennisgazette.com,did:plc:27f4pkd6sgxapd6czawxdntt,"The Tennis Gazette - ATP, WTA & ITF News",Alexandra Eala made tennis history at the 2022 US Open! 🇵🇭 #AlexandraEala #RafaelNadal #USOpen #WTA,,0,0,0,0,"['alexandraeala', 'rafaelnadal', 'usopen', 'wta']",[],[],tennis,#USOpen,tennis_only,0
